t,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,x3,y3,z3,vx3,vy3,vz3
7260,-1816027,-920117.37,6512521.3,-7360.4326,269.81998,-2016.4774,-6456139.2,307830.46,-2272964.8,2541.0841,1003.7329,-7120.7785,3132524.3,851210.52,-6005193.9,6783.6441,-475.06513,3471.722
7320,-2253245.7,-901874.74,6376955.8,-7208.0586,338.04404,-2500.7019,-6289383.5,367322.85,-2694805.2,3015.3161,978.61226,-6935.3443,3532207.6,820817.45,-5783524.7,6534.1267,-537.66293,3914.5138
7380,-2680345.3,-879581.95,6212658.9,-7023.251,404.77528,-2973.8382,-6094576.9,425177.01,-3104588.2,3475.7691,949.14632,-6719.0207,3916030.1,786738.67,-5535800.9,6255.1422,-597.8759,4339.8782
7440,-3095403,-853337.54,6020359.5,-6806.8073,469.71531,-3433.7634,-5872607.7,481136.26,-3500490.2,3920.3985,915.47344,-6472.825,4282259.6,749125.47,-5263126.4,5947.9089,-655.43252,4745.8904
7500,-3496548.1,-823257.77,5800912.9,-6559.6658,532.57282,-3878.407,-5624484.9,534952.81,-3880752.7,4347.2396,877.75048,-6197.9062,4629241.1,708145.11,-4966718,5613.7744,-710.0722,5130.7056
7560,-3881970.4,-789476.12,5555296.5,-6282.9033,593.06485,-4305.7602,-5351332.3,586388.79,-4243689.9,4754.4153,836.15185,-5895.5381,4955403.9,663980.12,-4647900.8,5254.2111,-761.54651,5492.5679
7620,-4249928.2,-752142.77,5284606.3,-5977.7311,650.91807,-4713.8854,-5054384,635217.33,-4587696,5140.1446,790.86855,-5567.1121,5259269.6,616827.55,-4308102.2,4870.8108,-809.62041,5829.8191
7680,-4598756.7,-711423.98,4990052.1,-5645.4911,705.87004,-5100.9244,-4734977.6,681223.45,-4911252.1,5502.7492,742.10711,-5214.1297,5539458.5,566898.1,-3948845.9,4465.2784,-854.07346,6140.9069
7740,-4926875.1,-667501.4,4672952.5,-5287.6511,757.67047,-5465.1083,-4394548.1,724205.03,-5212932.5,5840.6599,690.08849,-4838.1945,5794696.5,514415.26,-3571745.4,4039.4251,-894.70094,6424.3935
7800,-5232794.5,-620571.3,4334729.7,-4905.7995,806.08248,-5804.7655,-4034621.4,763973.6,-5491410.3,6152.4223,635.04697,-4441.0042,6023821.2,459614.27,-3178497.1,3595.161,-931.31499,6678.9631
7860,-5515124.7,-570843.73,3976902.6,-4501.6386,850.88377,-6118.3309,-3656807.1,800355.13,-5745463.5,6436.7016,577.22902,-4024.342,6225787.6,402741.14,-2770872,3134.4867,-963.74563,6903.4294
7920,-5772581.1,-518541.61,3601080.9,-4076.9786,891.86782,-6404.3537,-3262791.2,833190.7,-5973979.1,6692.2871,516.8921,-3590.0687,6399673,344051.5,-2350708.7,2659.484,-991.84174,7096.7422
7980,-6003990.3,-463899.74,3208957.7,-3633.7289,928.845,-6661.5055,-2854328.3,862337.14,-6175958,6918.0958,454.3035,-3140.1136,6544682.1,283809.46,-1919904.3,2172.3067,-1015.4719,7257.9938
8040,-6208296.7,-407163.79,2802301.7,-3173.8907,961.64362,-6888.5879,-2433234.4,887667.6,-6350518.8,7113.1756,389.73921,-2676.4667,6660150.6,222286.42,-1480406,1675.1702,-1034.5254,7386.4243
8100,-6384567,-348589.15,2382949.8,-2699.5471,990.11091,-7084.5389,-2001378.3,909072,-6496901,7276.7075,323.48271,-2201.1698,6745548.7,159759.76,-1034202,1170.3406,-1048.9123,7481.4261
8160,-6531995.3,-288439.78,1952798.2,-2212.854,1014.1139,-7248.4397,-1560674.2,926457.47,-6614467.9,7408.0083,255.82381,-1716.3086,6800483.7,96511.643,-583312.55,660.1237,-1058.5648,7542.5479
8220,-6649906.9,-226987.03,1513793.6,-1716.0294,1033.5402,-7379.5196,-1113072.9,939748.71,-6702709.2,7506.5319,187.05756,-1224.0038,6824702.4,32827.607,-129779.84,146.85312,-1063.4371,7569.4976
8280,-6737761.6,-164508.33,1067924.7,-1211.3429,1048.2986,-7477.1609,-660554.14,948888.21,-6761242.5,7571.8702,117.48305,-726.40364,6818092,-31004.717,324340.99,-367.12122,-1063.5057,7562.1438
8340,-6795156.9,-101285.95,617212.38,-701.10397,1058.32,-7540.9028,-205117.67,953836.55,-6789815,7603.7548,47.402313,-225.67519,6780680.9,-94696.976,776991.85,-879.44528,-1058.77,7520.5171
8400,-6821829.8,-37605.634,163700.47,-187.65051,1063.5571,-7570.4441,251224.69,954572.44,-6788304.5,7602.057,-22.880817,276.00343,6712638.5,-157961.45,1226121.3,-1387.7729,-1049.2517,7444.8096
8460,-6817657.8,26244.715,-290554,326.66304,1063.9855,-7565.6453,706457.64,951092.89,-6756719.2,7566.7878,-93.061793,776.4512,6614274.6,-220512.41,1669694.3,-1889.7778,-1034.9953,7335.3743
8520,-6782660.2,89976.401,-743490.5,839.47786,1059.6033,-7526.5289,1158570.7,943413.15,-6695198.5,7498.0985,-162.83649,1273.4922,6486037.6,-282067.43,2105701.8,-2383.1654,-1016.067,7192.7224
8580,-6716997.5,153301.3,-1193054.7,1348.4428,1050.4313,-7453.2801,1605566.8,931566.69,-6604011.6,7396.2795,-231.9023,1764.9634,6328512.2,-342348.77,2532169.9,-2865.6843,-992.55538,7017.5206
8640,-6620970.7,215933.21,-1637208.3,1851.2266,1036.5128,-7346.245,2045470.2,915605.06,-6483557.1,7261.7604,-299.95928,2248.7232,6142416.8,-401084.59,2947169.5,-3335.1374,-964.56986,6810.587
8700,-6495019.9,277589.21,-2073938.4,2345.5294,1017.9135,-7205.9285,2476335.3,895597.68,-6334361.3,7095.108,-366.71126,2722.659,5928599.7,-458010.26,3348824.9,-3789.3927,-932.24064,6572.8862
8760,-6339721.9,337990.95,-2501267.2,2829.0948,994.72089,-7032.9917,2896254.5,871631.64,-6157076,6897.0256,-431.86695,3184.6956,5688034.8,-512869.58,3735322.6,-4226.3935,-895.71774,6305.5239
8820,-6155787.4,396866.01,-2917261.1,3299.7204,967.0437,-6828.2471,3303366.4,843811.28,-5952476.4,6668.3509,-495.14112,3632.8032,5421817.1,-565415.89,4104919.3,-4644.1675,-855.17016,6009.7402
8880,-5944057.1,453949.08,-3320039.8,3755.2694,935.01142,-6592.6544,3695864,812257.9,-5721457.8,6410.0536,-556.25575,4065.0057,5131156.9,-615413.23,4455950.2,-5040.8366,-810.78495,5686.903
8940,-5705497.9,508983.25,-3707784.6,4193.6798,898.77337,-6327.3141,4072002.3,777109.18,-5465032.2,6123.2329,-614.94115,4479.3892,4817374.4,-662637.4,4786836.3,-5414.624,-762.76612,5338.5001
9000,-5441197.9,561721.13,-4078747.2,4612.9747,858.4979,-6033.4619,4430105.9,738518.76,-5184324.4,5809.1141,-670.93714,4874.1098,4481893.1,-706876.88,5096090.9,-5763.8624,-711.33362,4966.1317
9060,-5152361,611925.97,-4431257,5011.2708,814.37143,-5712.4612,4768576.9,696655.51,-4880567.6,5469.0447,-723.99423,5247.4025,4126233,-747933.84,5382326.8,-6087.0006,-656.72214,4571.5016
9120,-4840301,659372.74,-4763729.1,5386.7868,766.59736,-5365.7953,5085901.5,651702.99,-4555098.3,5104.4903,-773.87474,5597.5887,3752003.7,-785624.92,5644261.8,-6382.6094,-599.17995,4156.4091
9180,-4506435.7,703849.08,-5074671,5737.8503,715.39502,-4995.06,5380657.5,603858.58,-4209350.9,4717.0291,-820.35398,5923.0848,3360896.6,-819782.03,5880724.3,-6649.3867,-538.96766,3722.7396
9240,-4152279.3,745156.25,-5362688.9,6062.9055,660.99852,-4601.9549,5651520.5,553332.76,-3844851.6,4308.3467,-863.22131,6222.4102,2954677.4,-850253.06,6090658.2,-6886.1628,-476.35701,3272.4559
9300,-3779436,783109.96,-5626494,6360.518,603.65551,-4188.2749,5897270.4,500348.18,-3463212.5,3880.2292,-902.28128,6494.1945,2535177.8,-876902.53,6273127.3,-7091.9035,-411.62958,2807.5895
9360,-3389592.2,817541.17,-5864907.9,6629.381,543.62599,-3755.9009,6116796.9,445138.75,-3066124.2,3434.5567,-937.35466,6737.1853,2104287.7,-899612.08,6427319,-7265.714,-345.07555,2330.2306
9420,-2984508.8,848296.76,-6076867.4,6868.3194,481.18109,-3306.7915,6309105.3,387948.61,-2655348.8,2973.2951,-968.27938,6950.255,1663945.9,-918281.01,6552547.9,-7406.8415,-276.99242,1842.5199
9480,-2566013.2,875240.21,-6261428.7,7076.2936,416.60176,-2842.9733,6473321.3,329031.09,-2232712.1,2498.488,-994.91154,7132.4071,1216132.6,-932826.65,6648258,-7514.6773,-207.68379,1346.6391
9540,-2135991,898252.07,-6417771.7,7252.4032,350.17756,-2366.5324,6608695.2,268647.59,-1800095.6,2012.2475,-1017.1262,7282.7825,762859.83,-943184.72,6714025.4,-7588.7586,-137.45804,844.8017
9600,-1696377.4,917230.55,-6545202.8,7395.8892,282.20535,-1879.6048,6714605.8,207066.41,-1359428.1,1516.7447,-1034.8181,7400.6645,306163.08,-949309.51,6749559.8,-7628.7696,-66.627154,339.24435
9660,-1249149.1,932091.81,-6643158,7506.1365,212.98811,-1384.3675,6790563.7,144561.58,-912677.19,1014.1999,-1047.9024,7485.4836,-151907.66,-951174.16,6754705.4,-7634.5425,4.4946006,-167.78237
9720,-796315.29,942770.37,-6711204.9,7582.6754,142.83361,-883.02972,6836214,81411.569,-461839.85,506.87119,-1056.3152,7536.8209,-609296.77,-948770.65,6729441.6,-7606.0578,75.591861,-674.02279
9780,-339908.82,949219.33,-6749044.2,7625.1827,72.053196,-377.82367,6851338.3,17898.047,-8933.7284,-2.9555061,-1060.0141,7554.4113,-1063951.9,-942109.93,6673883.4,-7543.4441,146.34943,-1177.225
9840,118022.39,951410.51,-6756511.3,7633.4827,0.96057607,129.00425,6835855.5,-45695.413,444012.29,-512.97835,-1058.9781,7538.1457,-1513832.9,-931221.79,6588280.2,-7446.9776,216.45352,-1675.15
9900,575424.3,949334.65,-6733576.3,7607.5472,-70.129443,635.20231,6789823.1,-109084.64,894967.48,-1020.8908,-1053.2084,7488.0717,-1956920.6,-916154.8,6473015.3,-7317.0817,285.59297,-2165.5801
9960,1030245.6,943001.33,-6680344.6,7547.4957,-140.90217,1138.5223,6713436.8,-171986.19,1341908.7,-1524.393,-1042.7279,7404.3942,-2391225.4,-896976.08,6328604.2,-7154.3252,353.46053,-2646.3285
10020,1480446.7,932439,-6597055.9,7453.5948,-211.04426,1636.7281,6607029.8,-234118.65,1782829.8,-2021.2036,-1027.5814,7287.4744,-2814796.5,-873771.02,6155692.5,-6959.4206,419.75406,-3115.2475
10080,1924008.2,917694.85,-6484083.8,7326.2575,-280.24494,2127.6051,6471071.2,-295203.95,2215751,-2509.0711,-1007.8354,7137.828,-3225729.9,-846642.99,5955053.1,-6733.2223,484.17782,-3570.2381
10140,2358939.9,898834.58,-6341933.6,7166.0415,-348.19725,2608.9683,6306164.3,-354968.65,2638727.9,-2985.7848,-983.57765,6956.1232,-3622177.1,-815712.85,5727583.4,-6476.7234,546.4437,-4009.2584
10200,2783289.5,875942.19,-6171240.8,6973.6481,-414.59925,3078.6715,6113043.4,-413145.2,3049860.9,-3449.186,-954.91678,6743.1761,-4002353.2,-781118.5,5474301.1,-6191.0526,606.27248,-4430.3329
10260,3195150.9,849119.59,-5972768.2,6749.9195,-479.15527,3534.6162,5892570.2,-469473.17,3447303.3,-3897.1784,-921.98165,6499.9475,-4364545.1,-743014.28,5196340.4,-5877.4706,663.39507,-4831.5611
10320,3592672.7,818486.24,-5747402.9,6495.8365,-541.57718,3974.7601,5645730.6,-523700.47,3829270.8,-4327.7383,-884.92067,6227.5368,-4707119.1,-701570.37,4894947.1,-5537.3651,717.55376,-5211.1265
10380,3974066.4,784178.61,-5496152.6,6212.5149,-601.58557,4397.1263,5373629.2,-575584.46,4194048.7,-4738.9239,-843.90106,5927.1769,-5028528.6,-656972.02,4571473,-5172.246,768.50343,-5567.3052
10440,4337614.6,746349.64,-5220141.5,5901.2023,-658.91103,4799.8119,5077484.3,-624893.11,4540000.2,-5128.8845,-799.10788,5600.227,-5327320.8,-609418.78,4227370.7,-4783.7395,816.01273,-5898.474
10500,4681678.3,705168.12,-4920605.3,5563.2732,-713.29537,5180.9969,4758622.7,-671405.97,4865573.6,-5495.8686,-750.74314,5248.166,-5602144.2,-559123.64,3864186.7,-4373.582,859.86527,-6203.1193
10560,5004704.9,660817.94,-4598886.5,5200.2243,-764.49279,5538.9524,4418472.6,-714915.2,5169309.6,-5838.2318,-699.02473,4872.5849,-5851754.3,-506312.1,3483554.9,-3943.612,899.86072,-6479.8443
10620,5305235,613497.37,-4256428.2,4813.6686,-812.27114,5872.0495,4058558,-755226.51,5449847.3,-6154.4435,-644.18532,4475.1785,-6075020,-451221.17,3087189.3,-3495.7632,935.81584,-6727.3765
10680,5581909.4,563418.15,-3894768.2,4405.3293,-856.41302,6178.7669,3680490.7,-792159.94,5705930.3,-6443.0934,-586.47121,4057.7372,-6270928.7,-394098.32,2676876.5,-3032.0554,967.56552,-6944.5751
10740,5833475.3,510804.58,-3515532,3977.0327,-896.71688,6457.6992,3285963.8,-825550.72,5936412.5,-6702.897,-526.14117,3622.1386,-6438591.4,-335200.35,2254467.2,-2554.5855,994.96365,-7130.4366
10800,6058792.5,455892.58,-3120425.7,3530.7004,-932.99814,6707.5643,2876743.2,-855249.95,6140262.8,-6932.7006,-463.46523,3170.3384,-6577246.9,-274792.25,1821868.1,-2065.5177,1017.8839,-7284.1012
10860,6256838.8,398928.6,-2711228.8,3068.3409,-965.09013,6927.2098,2454660.1,-881125.23,6316569.6,-7131.4856,-398.72338,2704.3616,-6686265.9,-213145.97,1381033.3,-1567.0731,1036.2207,-7404.8571
10920,6426714.6,340168.52,-2289785.4,2592.0407,-992.84503,7115.6201,2021602.9,-903061.21,6464544.4,-7298.3722,-332.20442,2226.2934,-6765153.5,-150539.15,933954.75,-1061.519,1049.8893,-7492.1451
10980,6567647.9,279876.52,-1857996.6,2103.9544,-1016.1347,7271.9219,1579508.3,-920960.14,6583525.6,-7432.6224,-264.20458,1738.2698,-6813552,-87253.889,482653.43,-551.15779,1058.8268,-7545.5616
11040,6678997.6,218323.83,-1417811.5,1606.2951,-1034.8514,7395.3887,1130352.9,-934742.19,6672981.2,-7533.6427,-195.02637,1242.4689,-6831242.8,-23575.386,29169.805,-38.315407,1062.9924,-7564.8611
11100,6760257,155787.56,-971218.26,1101.3229,-1048.9083,7485.4461,676144.82,-944345.88,6732510.6,-7600.9858,-124.9772,741.10147,-6818147,40209.367,-424445.73,474.67032,1062.3673,-7549.9575
11160,6811056,92549.346,-520234.71,591.33488,-1058.2404,7541.6741,218914.28,-949728.26,6761846.7,-7634.3525,-54.368174,236.40152,-6774326.3,103812.93,-876142.4,985.4614,1056.9551,-7500.9245
11220,6831163.3,28894.091,-66899.31,78.652729,-1062.8043,7563.8104,-239294.85,-950865.13,6760857.1,-7633.5926,16.487222,-269.38259,-6699982.1,166948.74,-1323878.6,1491.7314,1046.7818,-7417.9954
11280,6820487.2,-34891.369,386738.53,-434.38813,-1062.5789,7551.7516,-696434.18,-947751.16,6729544.2,-7598.705,87.274388,-773.99753,-6595455,229332.47,-1765631.6,1991.1772,1031.8956,-7301.5613
11340,6779076.3,-98519.602,838628,-945.45052,-1057.5655,7505.554,-1150459.8,-940399.86,6668045.7,-7529.8385,157.6789,-1275.1942,-6461222.7,290683.33,-2199406.7,2481.5303,1012.3661,-7152.1688
11400,6707119.3,-161703.92,1286726.4,-1452.2072,-1047.7874,7425.4329,-1599341.1,-928843.6,6576634,-7427.291,227.38777,-1770.737,-6297897.7,350725.35,-2623246.6,2960.5678,988.28473,-6970.5166
11460,6604943.7,-224159.69,1729008.8,-1952.3524,-1033.2902,7311.7619,-2041069.9,-913133.45,6455714.6,-7291.5085,296.0908,-2258.413,-6106224.3,409188.69,-3035240.4,3426.1234,959.76353,-6757.4514
11520,6473014.7,-285605.69,2163477.3,-2443.6133,-1014.1414,7165.0702,-2473669.2,-893338.95,6305825.4,-7123.0842,363.4818,-2736.0414,-5887074.6,465810.81,-3433532.2,3876.0978,926.93476,-6513.963
11580,6311932.4,-345765.39,2588170.4,-2923.7614,-990.42994,6986.0397,-2895201.8,-869547.89,6127633.5,-6922.7563,429.25994,-3201.4826,-5641444.7,520337.73,-3816329.9,4308.4676,889.95007,-6241.1785
11640,6122429.1,-404368.21,3001171.8,-3390.6229,-962.26548,6775.5007,-3303779.4,-841865.9,5921933,-6691.4057,493.131,-3652.6478,-5370449.4,572525.09,-4181912.8,4721.2954,848.97965,-5940.356
11700,5905365.6,-461150.78,3400619.7,-3842.0893,-929.77814,6534.4275,-3697570.4,-810416.04,5689641.9,-6430.0528,554.80874,-4087.5079,-5075317,622139.32,-4528639.4,5112.7374,804.21131,-5612.8776
11760,5661727,-515858.11,3784714.6,-4276.127,-893.11751,6263.9326,-4074808.7,-775338.27,5431797.4,-6139.8544,614.01612,-4504.103,-4757383.5,668958.57,-4854954.9,5481.0519,755.84943,-5260.2422
11820,5392618,-568244.77,4151728,-4690.7868,-852.45186,5965.2606,-4433801.7,-736788.86,5149552.5,-5822.0989,670.48662,-4900.5514,-4418086.1,712773.77,-5159397.5,5824.6059,704.11394,-4884.0576
11880,5099257.3,-618075.95,4500009.7,-5084.2124,-807.96725,5639.7813,-4772937.7,-694939.72,4844170.2,-5478.2018,723.96552,-5275.0586,-4058956.4,753389.45,-5440604.9,6141.8817,649.23915,-4486.032
11940,4782972.4,-665128.51,4827995.3,-5454.6479,-759.86651,5288.9826,-5090693.7,-649977.67,4517018.3,-5109.6999,774.21108,-5625.9262,-3681613.9,790624.62,-5697320.4,6431.4824,591.47266,-4067.9665
12000,4445192.4,-709191.96,5134213.1,-5800.4458,-708.36816,4914.4625,-5385642.5,-602103.61,4169563.8,-4718.245,820.99581,-5951.5601,-3287757.6,824313.52,-5928397.8,6692.1374,531.07412,-3631.7457
12060,4087442.4,-750069.39,5417290.3,-6120.0729,-653.70536,4517.9214,-5656459.2,-551531.64,3803365.5,-4305.5968,864.10761,-6250.479,-2879159.2,854306.28,-6132806,6922.7064,468.31408,-3179.3293
12120,3711335.4,-787578.24,5675959.1,-6412.1166,-596.12472,4101.1533,-5901927.4,-498488.08,3420067.9,-3873.6156,903.35084,-6521.3221,-2457654.7,880469.58,-6309633.8,7122.1832,403.47275,-2712.7434
12180,3318565.9,-821551.17,5909061.7,-6675.2898,-535.88516,3666.0378,-6120945.4,-443210.49,3021393.1,-3424.2533,938.5474,-6762.8562,-2025136.5,902687.15,-6458093.4,7289.6991,336.83881,-2234.0717
12240,2910901.3,-851836.68,6115555.7,-6908.4357,-473.25667,3214.531,-6312530.8,-385946.54,2609133.4,-2959.5446,969.53765,-6973.9825,-1583544.7,920860.3,-6577523.4,7424.5257,268.70817,-1745.4468
12300,2490174.7,-878299.78,6294518,-7110.5315,-408.51914,2748.6568,-6475825.9,-326952.91,2185142.6,-2481.5975,996.18131,-7153.7423,-1134859,934908.24,-6667391.4,7526.0766,199.38277,-1249.0409
12360,2058276.3,-900822.56,6445148.8,-7280.6923,-341.96111,2270.4984,-6610101.2,-266494.13,1751328,-1992.5828,1018.3582,-7301.3227,-681089.98,944768.47,-6727296.7,7593.9097,129.16933,-747.05771
12420,1617145.3,-919304.62,6566774.8,-7418.1732,-273.87858,1782.1888,-6714758.9,-204841.27,1309640.9,-1494.7235,1035.9689,-7416.0607,-224270.26,950397,-6756971.3,7627.728,58.378195,-241.72336
12480,1168761.2,-933663.54,6658851.9,-7522.372,-204.57375,1285.9028,-6789336.3,-142270.76,862067.86,-990.28345,1048.9352,-7497.447,233553.98,951768.55,-6756281.3,7627.381,-12.677918,264.72231
12540,715135.54,-943835.17,6720967.7,-7592.8312,-134.35381,783.84733,-6833507.2,-79063.075,410621.44,-481.55645,1057.2008,-7545.1284,690331.97,948876.63,-6725227.3,7592.8646,-83.685121,770.03441
12600,258302.62,-949773.91,6752842.8,-7629.2393,-63.529745,278.25333,-6847083.6,-15501.393,-42669.439,29.145866,1060.731,-7558.9096,1144017.1,941733.59,-6663944.7,7524.3219,-154.32957,1271.9717
12660,-199688.76,-951452.92,6754332.3,-7631.4314,7.584947,-228.63351,-6830016.6,48129.683,-495768.88,539.50557,1059.5137,-7538.7542,1592575.8,930370.59,-6572702.8,7422.0421,-224.29867,1768.3055
12720,-656784.39,-948864.2,6725426,-7599.3904,78.675426,-734.56139,-6782396.1,111545.48,-946643.55,1047.2102,1053.5585,-7484.7841,2033996,914837.46,-6451904.2,7286.4607,-293.28232,2256.8282
12780,-1110933.5,-942018.65,6666249.1,-7533.2469,149.42676,-1237.2812,-6704450.4,174462.56,-1393272.1,1549.9644,1042.8971,-7397.2782,2466296.5,895202.55,-6302083.2,7118.1579,-360.97413,2735.3621
12840,-1560097.4,-930946.05,6577061.2,-7433.2789,219.52517,-1734.5555,-6596544.7,236600.06,-1833654.8,2045.5014,1027.5829,-7276.6707,2887534.9,871552.44,-6123903.4,6917.8569,-427.07267,3201.7688
12900,-2002258.8,-915694.92,6458255.7,-7299.9114,288.65922,-2224.1672,-6459179.1,297680.93,-2265822.2,2531.594,1007.6907,-7123.5475,3295816.6,843991.6,-5918155.3,6686.4226,-491.28272,3653.9574
12960,-2435430.1,-896332.39,6310358.1,-7133.7152,356.52114,-2703.9287,-6292985.9,357433.28,-2687844.8,3006.0655,983.31612,-6938.6428,3689303,812642.04,-5685753.5,6424.8584,-553.31652,4089.894
13020,-2857662.3,-872943.89,6134024.2,-6935.4054,422.80801,-3171.6907,-6098726.1,415591.52,-3097841.2,3466.7997,954.57473,-6722.8338,4066219.7,777642.74,-5427732.5,6134.3033,-612.89504,4507.6105
13080,-3267053.6,-845632.87,5930037.3,-6705.8396,487.22309,-3625.3516,-5877285.6,471897.6,-3493987,3911.7508,921.60171,-6477.1355,4424864.9,739149.13,-5145242.6,5816.0285,-669.74925,4905.2134
13140,-3661757.8,-814520.35,5699305,-6446.0152,549.47703,-4062.866,-5629671,526102.16,-3874522.5,4338.9524,884.55082,-6202.6946,4763616.6,697332.48,-4839545.4,5471.4326,-723.62135,5280.893
13200,-4039992.8,-779744.47,5442856,-6157.0662,609.2892,-4482.2544,-5357004,577965.56,-4237760.8,4746.526,843.5935,-5900.7827,5080940.7,652379.12,-4512008.3,5102.0369,-774.26605,5632.9322
13260,-4400048.5,-741459.9,5161835.2,-5840.26,666.38895,-4881.6118,-5060516.2,627259,-4582094.7,5132.6885,798.91795,-5572.7892,5375397.7,604489.74,-4164098.8,4709.4799,-821.45178,5959.7148
13320,-4740294.7,-699837.24,4857499.6,-5496.9924,720.51687,-5259.1171,-4741543.2,673765.42,-4906003.8,5495.7597,750.72804,-5220.2137,5645650,553878.44,-3797377.9,4295.5103,-864.96184,6259.7342
13380,-5059188.7,-655062.26,4531212.8,-5128.7831,771.42608,-5613.0418,-4401518.3,717280.44,-5208060.7,5834.1682,699.24225,-4844.6578,5890467.7,500771.86,-3413493.8,3861.9802,-904.59562,6531.6014
13440,-5355282.5,-607335.16,4184438.9,-4737.2694,818.88342,-5941.7586,-4041965.5,757613.2,-5486937,6146.4572,644.69257,-4447.8177,6108735.3,445408.17,-3014174.1,3410.8375,-940.16963,6774.0522
13500,-5627229.8,-556869.66,3818736.4,-4324.2005,862.67069,-6243.7502,-3664492.7,794587.15,-5741408.7,6431.2898,587.32334,-4031.4751,6299456.6,388036.01,-2601218.6,2944.1167,-971.51856,6985.9552
13560,-5873792.5,-503892.13,3435751.4,-3891.4293,902.58581,-6517.617,-3270784.2,828040.72,-5970361.1,6687.4525,527.39013,-3597.4893,6461759.9,328913.38,-2176490.4,2463.93,-998.49621,7166.3173
13620,-6093846.2,-448640.52,3037210.4,-3440.9055,938.44388,-6762.0854,-2862593.6,857827.99,-6172793.1,6913.8599,465.1585,-3147.7884,6594902.4,268306.43,-1741908.4,1972.4573,-1020.9763,7314.2904
13680,-6286386.7,-391363.35,2624912.1,-2974.6659,970.07825,-6976.0141,-2441735.3,883819.26,-6347821.2,7109.5571,400.90294,-2684.3613,6698273.8,206488.29,-1299437.4,1471.936,-1038.8534,7429.1761
13740,-6450534.1,-332318.57,2200719.6,-2494.826,997.3415,-7158.4017,-2010077.5,905901.5,-6494682.7,7273.7224,334.90563,-2209.2489,6771399.4,143737.78,-851079.97,964.64956,-1052.0433,7510.4302
13800,-6585537.5,-271772.36,1766551.9,-2003.5691,1020.1062,-7308.3917,-1569533.1,923978.87,-6612739,7405.6698,267.4553,-1724.5361,6813942.8,80338.097,-398866.28,452.91648,-1060.4838,7557.6658
13860,-6690778.8,-209997.94,1324374.8,-1503.1365,1038.2658,-7425.2783,-1122052.5,937972.96,-6701477.4,7504.8501,198.84613,-1232.343,6825707.3,16575.53,55154.913,-60.921519,-1064.1347,7570.6561
13920,-6765776.1,-147274.28,876191.71,-995.81608,1051.7351,-7508.5104,-669614.73,947823.19,-6760513.5,7570.8528,129.37655,-734.81735,6806637.2,-47261.913,508926.12,-574.51142,-1062.9786,7549.3356
13980,-6810185.5,-83884.809,424034.58,-483.93083,1060.451,-7557.6949,-214219.26,953486.97,-6789592.2,7603.4063,59.348165,-234.1259,6756818,-110885.85,960390.79,-1085.5009,-1057.0206,7493.8007
14040,-6823803.4,-20116.064,-30045.978,30.17286,1064.3726,-7572.5995,242122.3,954939.87,-6788588.8,7602.3788,-10.935399,267.55341,6676475.9,-174008.88,1407503,-1591.5504,-1046.2883,7404.3094
