t,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,x3,y3,z3,vx3,vy3,vz3
138480,-4248129.5,744589.14,-5298027,5982.0657,661.06298,-4703.7075,-2768897.9,-3306693.5,-5298027,2418.5355,5511.1524,-4703.7075,1479231.6,-4051282.6,-5298027,-3563.5302,4850.0894,-4703.7075
138540,-3879918.5,782548.21,-5568119.8,6287.0307,603.76467,-4296.0088,-2617665.9,-2968833.9,-5568119.8,2620.6398,5746.6107,-4296.0088,1262252.6,-3751382.1,-5568119.8,-3666.3909,5142.846,-4296.0088
138600,-3494251.6,816986.56,-5813161.5,6563.7102,543.74999,-3868.9822,-2454656.9,-2617617.4,-5813161.5,2810.9538,5956.2148,-3868.9822,1039594.7,-3434603.9,-5813161.5,-3752.7564,5412.4648,-3868.9822
138660,-3092864,847749.27,-6032049.5,6810.8593,481.28897,-3424.549,-2280604.4,-2254624.1,-6032049.5,2988.6212,6139.0217,-3424.549,812259.57,-3102373.4,-6032049.5,-3822.2381,5657.7327,-3424.549
138720,-2677561.4,874697.93,-6223799.1,7027.3661,416.66261,-2964.7085,-2096291.3,-1881487.2,-6223799.1,3152.8427,6294.2089,-2964.7085,581270.08,-2756185.2,-6223799.1,-3874.5235,5877.5463,-2964.7085
138780,-2250212.4,897711.29,-6387547.7,7212.2566,350.16168,-2491.5298,-1902547,-1499885.5,-6387547.7,3302.8794,6421.0783,-2491.5298,347665.44,-2397596.8,-6387547.7,-3909.3772,6070.9166,-2491.5298
138840,-1812739.7,916685.81,-6522558.5,7364.6989,282.08535,-2007.1416,-1700243,-1111535.7,-6522558.5,3438.0564,6519.059,-2007.1416,112496.64,-2028221.5,-6522558.5,-3926.6425,6236.9737,-2007.1416
138900,-1367111.4,931536.14,-6628224.1,7484.0072,212.73991,-1513.7231,-1490289.6,-718185.09,-6628224.1,3557.7654,6587.7103,-1513.7231,-123178.29,-1649721.2,-6628224.1,-3926.2417,6374.9704,-1513.7231
138960,-915332.34,942195.46,-6704069,7569.6446,142.43735,-1013.4944,-1273631.4,-321603.33,-6704069,3661.4679,6626.7232,-1013.4944,-358299.03,-1263798.8,-6704069,-3908.1767,6484.2859,-1013.4944
139020,-459435.22,948615.81,-6749752.2,7621.226,71.493964,-508.70599,-1051243,76425.332,-6749752.2,3748.6974,6635.9223,-508.70599,-591807.78,-872190.47,-6749752.2,-3872.5286,6564.4284,-508.70599
139080,-1471.0838,950768.3,-6765068,7638.5193,0.22891936,-1.6288459,-824125.04,474110.15,-6765068,3819.0614,6615.2662,-1.6288459,-822653.96,-476658.15,-6765068,-3819.4579,6615.0373,-1.6288459
139140,456499.67,948643.26,-6749947.5,7621.4465,-71.037155,505.45562,-593299.32,869661.94,-6749947.5,3872.2433,6564.8477,505.45562,-1049799,-78981.317,-6749947.5,-3749.2033,6635.8849,505.45562
139200,912416.62,942250.23,-6704458.8,7570.0847,-141.98363,1010.266,-359804.33,1261301.1,-6704458.8,3908.0038,6484.8938,1010.266,-1272220.9,319050.85,-6704458.8,-3662.0809,6626.8775,1010.266
139260,1364228.6,931618,-6628806.5,7484.6648,-212.29132,1510.5312,-124690.57,1647265.6,-6628806.5,3926.1821,6375.7642,1510.5312,-1488919.1,715647.6,-6628806.5,-3558.4827,6588.0555,1510.5312
139320,1809902.8,916794.38,-6523331,7365.5711,-281.6439,2004.0005,110984.18,2025819,-6523331,3926.6963,6237.9498,2004.0005,-1698918.6,1109024.6,-6523331,-3438.8748,6519.5937,2004.0005
139380,2247434.2,897846.08,-6388506.8,7213.3395,-349.72935,2488.4537,346159.61,2395258.2,-6388506.8,3909.5443,6072.0706,2488.4537,-1901274.6,1497412.1,-6388506.8,-3303.7952,6421.7999,2488.4537
139440,2674854.4,874858.33,-6224940.5,7028.6548,-416.24137,2961.7112,579777.66,2753921,-6224940.5,3874.803,5878.873,2961.7112,-2095076.7,1879062.7,-6224940.5,-3153.8518,6295.1143,2961.7112
139500,3090240.3,847934.57,-6033368,6812.348,-480.8807,3421.6439,810787.26,3100193.9,-6033368,3822.6289,5659.2261,3421.6439,-2279453,2252259.3,-6033368,-2989.7191,6140.1068,3421.6439
139560,3491723.1,817195.93,-5814651.1,6565.3922,-543.35653,3866.1826,1038149.1,3432518.9,-5814651.1,3753.2567,5414.1182,3866.1826,-2453574,2615322.9,-5814651.1,-2812.1356,5957.4747,3866.1826
139620,3877496.5,782780.69,-5569774,6288.8985,-603.38778,4293.3271,1260840.3,3749400.8,-5569774,3666.9984,5144.652,4293.3271,-2616656.2,2966620.1,-5569774,-2621.9001,5748.0398,4293.3271
139680,4245824.9,744843.69,-5299838.3,5984.1108,-660.70437,4701.1558,1477858.9,4049414.1,-5299838.3,3564.2422,4852.0398,4701.1558,-2767966,3304570.4,-5299838.3,-2419.8687,5512.7442,4701.1558
139740,4595051.3,703555.62,-5006058.4,5652.4005,-715.04843,5087.8339,1688228.6,4331208.9,-5006058.4,3445.4503,4537.5982,5087.8339,-2906822.7,3627653.3,-5006058.4,-2206.9501,5252.6466,5087.8339
139800,4923604.3,659102.23,-4689756.1,5295.2597,-766.17546,5451.6217,1891002.9,4593517.5,-4689756.1,3311.1573,4202.7417,5451.6217,-3032601.4,3934415.3,-4689756.1,-1984.1025,4968.9172,5451.6217
139860,5230005.9,611683.52,-4352354.4,4914.2955,-813.85544,5790.8824,2085269.5,4835159.7,-4352354.4,3161.9672,3848.977,5790.8824,-3144736.4,4223476.2,-4352354.4,-1752.3282,4662.8324,5790.8824
139920,5512877.5,561512.82,-3995371.3,4511.2216,-857.87386,6104.0897,2270154.4,5055048.4,-3995371.3,2998.5514,3477.8956,6104.0897,-3242723.1,4493535.6,-3995371.3,-1512.6702,4335.7695,6104.0897
139980,5770946.5,508815.86,-3620413,4087.8516,-898.03268,6389.8345,2444825.8,5252194.2,-3620413,2821.6449,3091.167,6389.8345,-3326120.7,4743378.4,-3620413,-1266.2067,3989.1997,6389.8345
140040,6003051.8,453829.72,-3229166.2,3646.0903,-934.15122,6646.8313,2608497.8,5425710.2,-3229166.2,2632.0438,2690.5312,6646.8313,-3394554,4971880.5,-3229166.2,-1014.0464,3624.6824,6646.8313
140100,6208149.2,396801.78,-2823391.4,3187.925,-966.06698,6873.9238,2760434.2,5574815.8,-2823391.4,2430.6011,2277.7906,6873.9238,-3447715,5178014,-2823391.4,-757.32396,3243.8575,6873.9238
140160,6385315.9,337988.62,-2404914,2715.4172,-993.63638,7070.0902,2899951.2,5698840.1,-2404914,2218.2229,1854.8021,7070.0902,-3485364.7,5360851.5,-2404914,-497.19425,2848.4385,7070.0902
140220,6533754.9,277654.84,-1975616.8,2230.6926,-1016.7354,7234.4481,3026421.3,5797225.2,-1975616.8,1995.865,1423.4688,7234.4481,-3507333.6,5519570.3,-1975616.8,-234.82765,2440.2042,7234.4481
140280,6652798.3,216071.88,-1537431.3,1735.9321,-1035.26,7366.2579,3139275.4,5869528.3,-1537431.3,1764.5275,985.73126,7366.2579,-3513522.9,5653456.4,-1537431.3,28.59545,2020.9913,7366.2579
140340,6741910.5,153516.8,-1092328.8,1233.3615,-1049.127,7464.9267,3238005.8,5915424.2,-1092328.8,1525.2514,543.5589,7464.9267,-3503904.7,5761907.4,-1092328.8,291.8899,1592.6859,7464.9267
140400,6800690.7,90271.049,-642311.89,725.24204,-1058.274,7530.0106,3322168.3,5934706.4,-642311.89,1279.1132,98.941045,7530.0106,-3478522.4,5844435.4,-642311.89,553.87112,1157.215,7530.0106
140460,6828874.3,26619.163,-189405.19,213.85967,-1062.6597,7561.2167,3391384.3,5927288.2,-189405.19,1027.2201,-346.12195,7561.2167,-3437490,5900669.1,-189405.19,813.36046,716.53775,7561.2167
140520,6826334.6,-37152.483,264353.65,-298.48487,-1062.2645,7558.4046,3445342.3,5893202.9,264353.65,770.7056,-789.62773,7558.4046,-3380992.3,5930355.4,264353.65,1069.1905,272.63676,7558.4046
140580,6793083,-100756.98,716923.15,-809.48651,-1057.0901,7521.587,3483799.6,5832604,716923.15,510.72364,-1229.5809,7521.587,-3309283.4,5933360.9,716923.15,1320.2102,-172.49083,7521.587
140640,6729269.1,-163908.16,1166267.2,-1316.8463,-1047.1599,7450.9296,3506583.2,5745763.9,1166267.2,248.44391,-1664.0022,7450.9296,-3222685.9,5909672,1166267.2,1565.2902,-616.84238,7450.9296
140700,6635179.9,-226321.92,1610364.2,-1818.2815,-1032.5184,7346.7501,3513590.5,5633073.4,1610364.2,-14.953566,-2090.9371,7346.7501,-3121589.4,5859395.4,1610364.2,1803.3279,-1058.4187,7346.7501
140760,6511238.9,-287717.45,2047216,-2311.5361,-1013.2316,7209.5174,3504790.1,5495039.6,2047216,-278.28377,-2508.4648,7209.5174,-3006448.8,5782757.1,2047216,2033.2524,-1495.2332,7209.5174
140820,6358003.6,-347818.53,2474857.4,-2794.3912,-989.38624,7039.8489,3480221.5,5332283.4,2474857.4,-540.36197,-2914.7069,7039.8489,-2877782.1,5680101.9,2474857.4,2254.0292,-1925.3206,7039.8489
140880,6176163.5,-406354.76,2891364.4,-3264.6741,-961.08959,6838.5078,3439995.3,5145537.1,2891364.4,-800.00906,-3307.8355,6838.5078,-2736168.2,5551891.8,2891364.4,2464.6651,-2346.7459,6838.5078
140940,5966536.5,-463062.79,3294862.9,-3720.2692,-928.46898,6606.4,3384292.4,4935640.8,3294862.9,-1056.0569,-3686.0821,6606.4,-2582244.1,5398703.6,3294862.9,2664.2123,-2757.6131,6606.4
141000,5730066,-517687.48,3683537.8,-4159.1267,-891.67115,6344.5699,3313363.5,4703539,3683537.8,-1307.3535,-4047.7449,6344.5699,-2416702.5,5221226.4,3683537.8,2851.7732,-3156.0738,6344.5699
141060,5467815.6,-569983.08,4055640.4,-4579.2721,-850.86166,6054.1953,3227527.6,4450275.7,4055640.4,-1552.7682,-4391.1968,6054.1953,-2240288,5020258.8,4055640.4,3026.5039,-3540.3351,6054.1953
141120,5180965.4,-619714.31,4409496.4,-4978.8152,-806.22412,5736.5827,3127171,4176990.5,4409496.4,-1791.197,-4714.8925,5736.5827,-2053794.4,4796704.8,4409496.4,3187.6182,-3908.6684,5736.5827
141180,4870805.9,-666657.42,4743514,-5355.9585,-757.95935,5393.161,3012745.2,3884912.9,4743514,-2021.5672,-5017.3758,5393.161,-1858060.7,4551570.3,4743514,3334.3913,-4259.4164,5393.161
141240,4538732.4,-710601.22,5056190.4,-5709.0051,-706.28449,5025.4753,2884764.9,3575357,5056190.4,-2242.8422,-5297.2857,5025.4753,-1653967.5,4285958.2,5056190.4,3466.1629,-4591.0012,5025.4753
141300,4186239,-751348,5346118.8,-6036.3667,-651.43204,4635.1798,2743806,3249715.4,5346118.8,-2454.0267,-5553.363,4635.1798,-1442433.1,4001063.4,5346118.8,3582.3401,-4901.9309,4635.1798
141360,3814911.6,-788714.44,5611994.8,-6336.5706,-593.64878,4224.0305,2590502.6,2909453.2,5611994.8,-2654.1704,-5784.4555,4224.0305,-1224409.1,3698167.6,5611994.8,3682.4002,-5190.8067,4224.0305
141420,3426420.8,-822532.43,5852622.3,-6608.2659,-533.19466,3793.8772,2425544.4,2556101.3,5852622.3,-2842.3728,-5989.5235,3793.8772,-1000876.4,3378633.7,5852622.3,3765.8931,-5456.3288,3793.8772
141480,3022514.4,-852649.81,6066918.7,-6850.2305,-470.34169,3346.655,2249673.6,2191249.4,6066918.7,-3017.7874,-6167.6445,3346.655,-772840.82,3043899.2,6066918.7,3832.4431,-5697.3028,3346.655
141540,2605009.7,-878931.1,6253919.7,-7061.3757,-405.37264,2884.3762,2063681.5,1816539,6253919.7,-3179.6248,-6318.017,2884.3762,-541328.16,2695470.1,6253919.7,3881.7508,-5912.6444,2884.3762
141600,2175784.8,-901258.05,6412784.2,-7240.7515,-338.5798,2409.1204,1868404.8,1433655.9,6412784.2,-3327.157,-6439.9646,2409.1204,-307380.06,2334914,6412784.2,3913.5944,-6101.3848,2409.1204
141660,1736771.1,-919530.21,6542797.4,-7387.5509,-270.26367,1923.026,1664722.1,1044322.8,6542797.4,-3459.7202,-6532.9386,1923.026,-72049.033,1963853,6542797.4,3927.8306,-6262.6749,1923.026
141720,1289943.6,-933665.37,6643374.3,-7501.1134,-200.73163,1428.2797,1453549.7,650291.22,6643374.3,-3576.718,-6596.5206,1428.2797,163606.14,1583956.6,6643374.3,3924.3954,-6395.789,1428.2797
141780,837312.54,-943599.94,6714062.4,-7580.9283,-130.29648,927.10764,1235837.8,253333.97,6714062.4,-3677.6241,-6630.4247,927.10764,398525.24,1196933.9,6714062.4,3903.3042,-6500.1282,927.10764
141840,380914.42,-949289.22,6754543.8,-7626.6362,-59.275129,421.76446,1012565.8,-144763.05,6754543.8,-3761.9844,-6634.4983,421.76446,631651.37,804526.17,6754543.8,3864.6519,-6575.2232,421.76446
141900,-77197.451,-950707.62,6764636.2,-7638.0317,12.012905,-85.476263,784738.22,-542208.76,6764636.2,-3829.4193,-6608.7231,-85.476263,861935.67,408498.85,6764636.2,3808.6124,-6620.736,-85.476263
141960,-534962.01,-947848.75,6744294.3,-7615.0635,83.246893,-592.33242,553380.09,-937215.07,6744294.3,-3879.6257,-6553.215,-592.33242,1088342.1,10633.686,6744294.3,3735.4378,-6636.4618,-592.33242
142020,-990319.75,-940725.48,6693609.6,-7557.8348,154.10635,-1096.5237,319532.29,-1328004.8,6693609.6,-3912.3774,-6468.2237,-1096.5237,1309852,-387279.32,6693609.6,3645.4574,-6622.3301,-1096.5237
142080,-1441222,-929369.86,6612810.1,-7466.6031,224.27248,-1595.7816,84246.897,-1712819.8,6612810.1,-3927.5272,-6354.1317,-1595.7816,1525468.9,-783449.95,6612810.1,3539.0759,-6578.4042,-1595.7816
142140,-1885640.2,-913832.97,6502259.4,-7341.779,293.4296,-2087.8601,-151417.52,-2089928.8,6502259.4,-3925.007,-6211.4523,-2087.8601,1734222.7,-1176095.8,6502259.4,3416.772,-6504.8819,-2087.8601
142200,-2321574.8,-894184.71,6362454.8,-7183.9239,361.26656,-2570.5452,-386400.71,-2457635.1,6362454.8,-3904.828,-6040.8273,-2570.5452,1935174.1,-1563450.4,6362454.8,3279.0959,-6402.0939,-2570.5452
142260,-2747064.5,-870513.49,6194025.3,-6993.7482,427.47818,-3041.6653,-619645.47,-2814284.4,6194025.3,-3867.0811,-5843.0245,-3041.6653,2127419.1,-1943770.9,6194025.3,3126.6671,-6270.5027,-3041.6653
142320,-3160195.2,-842925.8,5997728.7,-6772.1073,491.76656,-3499.1009,-850102.42,-3158272.2,5997728.7,-3811.936,-5618.9337,-3499.1009,2310092.7,-2315346.4,5997728.7,2960.1713,-6110.7003,-3499.1009
142380,-3559108,-811545.76,5774448.1,-6519.9985,553.84247,-3940.7939,-1076734.7,-3488050.8,5774448.1,-3739.6409,-5369.5631,-3940.7939,2482373.2,-2676505,5774448.1,2780.3576,-5923.4056,-3940.7939
142440,-3942008.2,-776514.55,5525188.1,-6238.556,613.42662,-4364.7572,-1298522.8,-3802136.5,5525188.1,-3650.5211,-5096.0347,-4364.7572,2643485.4,-3025622,5525188.1,2588.035,-5709.4613,-4364.7572
142500,-4307173.3,-737989.77,5251070.1,-5929.0461,670.25094,-4769.0833,-1514468.7,-4099116.3,5251070.1,-3544.9774,-4799.5791,-4769.0833,2792704.5,-3361126.6,5251070.1,2384.0687,-5469.83,-4769.0833
142560,-4652960.2,-696144.75,4953327.3,-5592.8612,724.05979,-5151.9531,-1723601,-4377654.1,4953327.3,-3423.4848,-4481.53,-5151.9531,2929359.1,-3681509.3,4953327.3,2169.3764,-5205.5897,-5151.9531
142620,-4977813.3,-651167.76,4633299.3,-5231.5138,774.61106,-5511.6441,-1924978.8,-4636496.6,4633299.3,-3286.5897,-4143.3183,-5511.6441,3052834.5,-3985328.9,4633299.3,1944.924,-4917.9294,-5511.6441
142680,-5280271,-603261.14,4292426,-4846.6296,821.67733,-5846.538,-2117696,-4874479.4,4292426,-3134.9083,-3786.4657,-5846.538,3162575,-4271218.3,4292426,1711.7214,-4608.143,-5846.538
142740,-5558972.7,-552640.42,3932240.9,-4439.9403,865.04685,-6155.1282,-2300885.7,-5090531.8,3932240.9,-2969.1227,-3412.5777,-6155.1282,3258087,-4537891.3,3932240.9,1470.8176,-4277.6245,-6155.1282
142800,-5812664.3,-499533.36,3554364.6,-4013.2756,904.5245,-6436.0262,-2473723.6,-5283681.6,3554364.6,-2789.979,-3023.3364,-6436.0262,3338940.7,-4784148.3,3554364.6,1223.2966,-3927.8609,-6436.0262
142860,-6040204.6,-444178.89,3160497,-3568.555,939.93266,-6687.9684,-2635432.1,-5453060,3160497,-2598.2831,-2620.493,-6687.9684,3404772.5,-5008881.2,3160497,970.27194,-3560.4256,-6687.9684
142920,-6240569.7,-386826.03,2752410.2,-3107.7794,971.11203,-6909.8211,-2785283.7,-5597905,2752410.2,-2394.8974,-2205.8599,-6909.8211,3455286,-5211078.9,2752410.2,712.88199,-3176.9719,-6909.8211
142980,-6412858.4,-327732.84,2331940.3,-2633.0217,997.92233,-7100.5864,-2922604.2,-5717564.7,2331940.3,-2180.737,-1781.3025,-7100.5864,3490254.2,-5389831.9,2331940.3,452.28477,-2779.2249,-7100.5864
143040,-6556295.4,-267165.16,1900978.9,-2146.418,1020.243,-7259.4058,-3046775.9,-5811500.9,1900978.9,-1956.7653,-1348.7311,-7259.4058,3509519.5,-5544335.8,1900978.9,189.6527,-2368.974,-7259.4058
143100,-6670235.4,-205395.5,1461464.9,-1650.1575,1037.9735,-7385.565,-3157240,-5879291.1,1461464.9,-1723.9902,-910.09161,-7385.565,3512995.4,-5673895.6,1461464.9,-73.832629,-1948.0651,-7385.565
143160,-6754165.8,-142701.76,1015375.7,-1146.4729,1051.0341,-7478.4963,-3253499.6,-5920630,1015375.7,-1483.4587,-467.35762,-7478.4963,3500666.2,-5777928.3,1015375.7,-336.98578,-1518.3917,-7478.4963
143220,-6807709,-79365.993,564718.38,-637.63028,1059.3661,-7537.7815,-3335121.5,-5935331.9,564718.38,-1236.2531,-22.520972,-7537.7815,3472587.5,-5855965.9,564718.38,-598.62282,-1081.8871,-7537.7815
143280,-6830624,-15673.159,111520.32,-125.91893,1062.932,-7563.154,-3401738.7,-5923330.5,111520.32,-983.48557,422.417,-7563.154,3428885.4,-5907657.4,111520.32,-857.56663,-640.51499,-7563.154
143340,-6822807.9,48090.188,-342179.47,386.35893,1061.7157,-7554.4997,-3453051.3,-5884679.9,-342179.47,-726.2933,865.4545,-7554.4997,3369756.6,-5932770.1,-342179.47,-1112.6522,-196.2612,-7554.4997
143400,-6784295.7,111637.18,-794339.78,896.89856,1055.7227,-7511.8574,-3488828.5,-5819553.9,-794339.78,-465.83341,1304.5983,-7511.8574,3295467.2,-5931191,-794339.78,-1362.732,248.87558,-7511.8574
143460,-6715260.8,174681.9,-1242926.3,1403.403,1044.98,-7435.419,-3508909.4,-5728245.5,-1242926.3,-203.27772,1737.8726,-7435.419,3206351.4,-5902927.4,-1242926.3,-1606.6807,692.89265,-7435.419
